player_id,contestantCode,shirt_number,contestantName,player,contestantClubName,contestantShortName,team_uuid,first_name,squad_position,last_name,team_id,date_of_birth,player_uuid,squad_position_detailed,age,attack_overall_apps,attack_overall_mins_played,attack_overall_goals,attack_overall_xg,attack_overall_goals_vs_xg,attack_overall_shots,attack_overall_shots_on_target,attack_overall_shot_conv,attack_overall_xg_per_shot,attack_nonPenalty_np_goals,attack_nonPenalty_np_xg,attack_nonPenalty_np_goals_vs_xg,attack_nonPenalty_np_shots,attack_nonPenalty_np_shots_on_target,attack_nonPenalty_np_shot_conv,attack_nonPenalty_np_xg_per_shot,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,carries_overall_apps,carries_overall_carries,carries_overall_carry_distance,carries_overall_progressive_carries,carries_overall_progressive_distance,carries_overall_shot_ending,carries_overall_goal_ending,carries_overall_chance_ending,carries_overall_assist_ending,carries_overall_dist_per_carry,carries_overall_dist_per_progressive_carry,defending_overall_tackles,defending_overall_interceptions,defending_overall_recoveries,defending_overall_blocks,defending_overall_clearances,defending_overall_ground_duels,defending_overall_ground_duels_won,defending_overall_ground_duel_perc,defending_overall_aerial_duels,defending_overall_aerial_duels_won,defending_overall_aerial_duel_perc,defending_discipline_yellows,defending_discipline_reds,defending_discipline_fouls_commited,defending_discipline_pens_conceded,defending_discipline_offsides,goalkeeping_overall_apps,goalkeeping_overall_mins_played,goalkeeping_overall_team_mins,goalkeeping_overall_team_mins_perc,goalkeeping_overall_ogs,goalkeeping_overall_goals_conceded,goalkeeping_overall_saves_made,goalkeeping_overall_save_perc,goalkeeping_overall_goals_prevented,goalkeeping_overall_goals_prevented_rate,goalkeeping_overall_xgot_conceded
477064,MCI,82,Manchester City FC,Rico Lewis,Manchester City,Man City,a3nyxabgsqlnqfkeg41m6tnpp,Rico,Defender,Lewis,43,2004-11-21,d0azo0spzov2hg6ul40l58e3u,Full Back,21.52,11.0,402.0,0.0,0.19,-0.19,3.0,0.0,0.0,0.06,0.0,0.19,-0.19,3.0,0.0,0.0,0.06,402.0,11.0,7.0,6.0,2.14,0.0,1.39,1.388,1.0,1.0,285.0,241.0,84.56,113.0,82.0,72.57,2.0,0.0,0.0,4.0,2.0,50.0,10.0,74.0,751.494,41.0,414.75,0.0,0.0,1.0,0.0,10.155,10.116,5.0,7.0,15.0,1.0,6.0,35.0,16.0,45.714,2.0,1.0,50.0,2.0,0.0,5.0,0.0,0.0,,,,,,,,,,,
477424,MCI,24,Manchester City FC,Josko Gvardiol,Manchester City,Man City,a3nyxabgsqlnqfkeg41m6tnpp,Josko,Defender,Gvardiol,43,2002-01-23,9prtaifv6stlujgywgq4wd08a,0,24.35,18.0,1374.0,2.0,2.4,-0.4,17.0,6.0,11.76,0.14,2.0,2.4,-0.4,17.0,6.0,11.76,0.14,1374.0,18.0,4.0,2.0,0.2,0.0,0.715,0.713,2.0,1.0,1047.0,936.0,89.4,252.0,203.0,80.56,2.0,1.0,50.0,3.0,1.0,33.33,18.0,308.0,3435.052,176.0,1909.845,2.0,0.0,0.0,0.0,11.153,10.851,18.0,15.0,50.0,9.0,61.0,51.0,27.0,52.941,53.0,29.0,54.717,2.0,0.0,16.0,1.0,0.0,,,,,,,,,,,
477547,SUN,33,Sunderland AFC,Leo Hjelde,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Leo,Defender,Hjelde,56,2003-08-26,477547,Central Defender,22.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
477555,FUL,14,Fulham FC,Oscar Bobb,Fulham,Fulham,hzqh7z0mdl3v7gwete66syxp,Oscar,Midfielder,Bobb,54,2003-07-12,58de7rbubnxjraen49dxpaqne,Winger,22.89,23.0,1037.0,0.0,1.48,-1.48,12.0,3.0,0.0,0.12,0.0,1.48,-1.48,12.0,3.0,0.0,0.12,1037.0,23.0,22.0,19.0,4.81,9.09,2.107,2.013,1.0,1.0,401.0,344.0,85.79,195.0,164.0,84.1,9.0,3.0,33.33,2.0,2.0,100.0,22.0,121.0,1444.849,68.0,808.395,4.0,0.0,8.0,1.0,11.941,11.888,21.0,9.0,42.0,0.0,3.0,121.0,65.0,53.719,13.0,6.0,46.154,1.0,0.0,9.0,0.0,0.0,,,,,,,,,,,
477717,BUR,5,Burnley FC,Maxime Estève,Burnley,Burnley,64bxxwu2mv2qqlv0monbkj1om,Maxime,Defender,Estève,90,2002-05-26,3izhfm7i4afomephw07mp4nsa,Central Defender,24.02,34.0,2937.0,0.0,0.72,-0.72,10.0,1.0,0.0,0.07,0.0,0.72,-0.72,10.0,1.0,0.0,0.07,2937.0,34.0,7.0,7.0,0.53,0.0,0.658,0.658,0.0,0.0,1347.0,1170.0,86.86,156.0,92.0,58.97,6.0,2.0,33.33,0.0,0.0,0.0,33.0,208.0,2195.873,123.0,1331.295,0.0,0.0,0.0,0.0,10.557,10.824,44.0,37.0,114.0,32.0,221.0,92.0,59.0,64.13,118.0,80.0,67.797,1.0,0.0,13.0,0.0,0.0,,,,,,,,,,,
478969,BUR,18,Burnley FC,Hjalmar Ekdal,Burnley,Burnley,64bxxwu2mv2qqlv0monbkj1om,Hjalmar,Defender,Ekdal,90,1998-10-21,d42wfpzen6mx8db93itndix2h,Central Defender,27.61,19.0,1539.0,0.0,0.26,-0.26,6.0,1.0,0.0,0.04,0.0,0.26,-0.26,6.0,1.0,0.0,0.04,1539.0,19.0,4.0,4.0,0.59,0.0,0.273,0.272,0.0,0.0,681.0,579.0,85.02,75.0,38.0,50.67,1.0,0.0,0.0,1.0,0.0,0.0,17.0,171.0,1605.794,84.0,897.855,0.0,0.0,0.0,0.0,9.391,10.689,24.0,12.0,49.0,12.0,125.0,46.0,31.0,67.391,84.0,52.0,61.905,0.0,0.0,5.0,0.0,2.0,,,,,,,,,,,
480455,EVE,32,Everton FC,Jarrad Branthwaite,Everton,Everton,ehd2iemqmschhj2ec0vayztzz,Jarrad,Defender,Branthwaite,11,2002-06-27,1ph4g125dfsijfjzjpcvpcmlm,Central Defender,23.93,10.0,681.0,1.0,0.35,0.65,6.0,2.0,16.67,0.06,1.0,0.35,0.65,6.0,2.0,16.67,0.06,681.0,10.0,3.0,3.0,0.87,0.0,0.116,0.115,0.0,0.0,351.0,294.0,83.76,90.0,66.0,73.33,3.0,0.0,0.0,0.0,0.0,0.0,10.0,88.0,936.965,56.0,633.675,1.0,0.0,1.0,0.0,10.647,11.316,13.0,11.0,29.0,2.0,41.0,26.0,14.0,53.846,38.0,30.0,78.947,1.0,0.0,3.0,0.0,1.0,,,,,,,,,,,
481655,ARS,36,Arsenal FC,Martín Zubimendi,Arsenal,Arsenal,4dsgumo7d4zupm2ugsvm4zm4d,Martín,Midfielder,Zubimendi,3,1999-02-02,80aqmv4ht6rs1812qrr5j8kix,Defensive Midfielder,27.33,38.0,3001.0,5.0,2.85,2.15,27.0,9.0,18.52,0.11,5.0,2.85,2.15,27.0,9.0,18.52,0.11,3001.0,38.0,19.0,18.0,0.94,0.0,2.263,2.258,1.0,1.0,1928.0,1684.0,87.34,530.0,414.0,78.11,12.0,3.0,25.0,9.0,2.0,22.22,37.0,417.0,4479.454,209.0,2120.16,2.0,0.0,3.0,0.0,10.742,10.144,68.0,39.0,116.0,5.0,78.0,158.0,88.0,55.696,98.0,65.0,66.327,4.0,0.0,33.0,0.0,1.0,,,,,,,,,,,
482442,TOT,29,Tottenham Hotspur FC,Pape Matar Sarr,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Pape Matar,Midfielder,Sarr,6,2002-09-14,btf0dch35aww78bzillh2jgx6,Central Midfielder,23.71,26.0,1391.0,2.0,1.72,0.28,17.0,6.0,11.76,0.1,2.0,1.72,0.28,17.0,6.0,11.76,0.1,1391.0,26.0,11.0,7.0,1.15,0.0,1.101,1.101,4.0,3.0,633.0,538.0,84.99,185.0,154.0,83.24,8.0,2.0,25.0,3.0,2.0,66.67,23.0,185.0,2137.251,86.0,818.58,2.0,0.0,1.0,0.0,11.553,9.518,33.0,18.0,77.0,10.0,47.0,123.0,59.0,47.967,65.0,27.0,41.538,3.0,0.0,29.0,0.0,3.0,,,,,,,,,,,
482609,CHE,27,Chelsea FC,Malo Gusto,Chelsea,Chelsea,9q0arba2kbnywth8bkxlhgmdr,Malo,Defender,Gusto,8,2003-05-19,8jt4vsixxoqp4uvskyfl7k222,Full Back,23.04,34.0,2267.0,2.0,1.56,0.44,12.0,6.0,16.67,0.13,2.0,1.56,0.44,12.0,6.0,16.67,0.13,2267.0,34.0,27.0,24.0,1.94,0.0,2.986,2.975,3.0,3.0,1264.0,1097.0,86.79,379.0,308.0,81.27,58.0,12.0,20.69,9.0,4.0,44.44,34.0,312.0,3272.443,161.0,1302.525,3.0,0.0,9.0,1.0,10.489,8.09,53.0,31.0,122.0,2.0,39.0,155.0,86.0,55.484,33.0,15.0,45.455,3.0,1.0,20.0,1.0,1.0,,,,,,,,,,,
482973,NFO,19,Nottingham Forest FC,Igor Jesus,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Igor Jesus,Forward,Maciel da Cruz,17,2001-02-25,as2byx2nymkahqyzw88gxictm,Striker,25.26,37.0,2314.0,6.0,6.64,-0.64,70.0,21.0,8.57,0.09,5.0,5.86,-0.86,69.0,20.0,7.25,0.08,2314.0,37.0,15.0,11.0,2.42,0.0,1.268,1.267,4.0,3.0,458.0,333.0,72.71,172.0,109.0,63.37,10.0,3.0,30.0,1.0,0.0,0.0,30.0,129.0,1308.292,68.0,673.68,11.0,1.0,2.0,0.0,10.142,9.907,24.0,3.0,61.0,5.0,30.0,188.0,74.0,39.362,207.0,80.0,38.647,2.0,0.0,42.0,0.0,11.0,,,,,,,,,,,
483081,WOL,21,Wolverhampton Wanderers FC,Rodrigo Gomes,Wolverhampton Wanderers,Wolves,b9si1jn1lfxfund69e9ogcu2n,Rodrigo,Defender,Martins Gomes,39,2003-07-07,2apqk2zobhs8ypnaw0bzkch9m,Wing Back,22.9,22.0,960.0,3.0,2.15,0.85,20.0,6.0,15.0,0.11,3.0,2.15,0.85,20.0,6.0,15.0,0.11,960.0,22.0,3.0,3.0,1.15,0.0,0.415,0.411,0.0,0.0,263.0,190.0,72.24,113.0,74.0,65.49,24.0,3.0,12.5,0.0,0.0,0.0,21.0,104.0,1237.725,54.0,665.175,4.0,1.0,1.0,0.0,11.901,12.318,23.0,9.0,33.0,2.0,13.0,80.0,39.0,48.75,24.0,6.0,25.0,0.0,0.0,6.0,0.0,3.0,,,,,,,,,,,
484420,SUN,28,Sunderland AFC,Enzo Le Fée,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Enzo,Midfielder,Le Fée,56,2000-02-03,44o5mjglkzqxctz07ust9bcru,0,26.33,36.0,2934.0,5.0,5.15,-0.15,36.0,12.0,13.89,0.14,2.0,2.0,0.0,32.0,8.0,6.25,0.06,2934.0,36.0,53.0,35.0,3.26,22.64,5.915,4.849,6.0,5.0,1113.0,906.0,81.4,415.0,301.0,72.53,44.0,9.0,20.45,16.0,9.0,56.25,36.0,313.0,3201.624,140.0,1093.785,10.0,0.0,5.0,0.0,10.229,7.813,89.0,29.0,154.0,12.0,36.0,273.0,139.0,50.916,69.0,18.0,26.087,5.0,0.0,31.0,0.0,4.0,,,,,,,,,,,
485047,NFO,4,Nottingham Forest FC,Morato,Nottingham Forest,Nottm Forest,1qtaiy11gswx327s0vkibf70n,Felipe,Defender,Rodrigues da Silva,17,2001-06-30,bocgbpxctelmsucqoba2dujca,Central Defender,24.92,21.0,1342.0,1.0,1.32,-0.32,5.0,2.0,20.0,0.26,1.0,1.32,-0.32,5.0,2.0,20.0,0.26,1342.0,21.0,2.0,2.0,0.28,0.0,0.163,0.163,0.0,0.0,757.0,646.0,85.34,93.0,57.0,61.29,2.0,0.0,0.0,1.0,0.0,0.0,16.0,143.0,1464.085,76.0,829.08,0.0,0.0,0.0,0.0,10.238,10.909,30.0,11.0,53.0,13.0,87.0,65.0,42.0,64.615,37.0,23.0,62.162,5.0,0.0,16.0,0.0,1.0,,,,,,,,,,,
485055,TOT,31,Tottenham Hotspur FC,Antonín Kinsky,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Antonín,Goalkeeper,Kinsky,6,2003-03-13,5qc2hwkixcdpfbq6qmfpxvey2,Goalkeeper,23.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,630.0,3420.0,18.0,0.0,7.0,10.0,58.82,-0.54,0.86,6.46
485337,CRY,29,Crystal Palace FC,Evann Guessand,Crystal Palace,Crystal Palace,1c8m2ko0wxq1asfkuykurdr0y,Evann,Forward,Guessand,31,2001-07-01,7k0r5crdh9blj3edt31zwy0dm,Striker,24.92,21.0,916.0,1.0,1.56,-0.56,11.0,6.0,9.09,0.14,1.0,1.56,-0.56,11.0,6.0,9.09,0.14,916.0,21.0,5.0,3.0,1.65,0.0,1.019,1.019,2.0,2.0,187.0,154.0,82.35,79.0,61.0,77.22,11.0,0.0,0.0,0.0,0.0,0.0,20.0,86.0,1106.778,49.0,582.54,0.0,0.0,0.0,0.0,12.87,11.889,24.0,5.0,43.0,3.0,10.0,131.0,58.0,44.275,24.0,11.0,45.833,0.0,0.0,15.0,0.0,1.0,,,,,,,,,,,
485711,MUN,30,Manchester United FC,Benjamin Sesko,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Benjamin,Forward,Sesko,1,2003-05-31,4ynekiqwgd0l8h7cuyvdl28ve,Striker,23.0,30.0,1635.0,11.0,9.2,1.8,61.0,34.0,18.03,0.15,11.0,9.2,1.8,61.0,34.0,18.03,0.15,1635.0,30.0,9.0,8.0,2.65,0.0,0.283,0.283,1.0,1.0,306.0,211.0,68.95,110.0,64.0,58.18,2.0,0.0,0.0,2.0,0.0,0.0,23.0,71.0,706.868,33.0,273.63,7.0,0.0,3.0,1.0,9.956,8.292,5.0,3.0,38.0,2.0,15.0,88.0,21.0,23.864,121.0,64.0,52.893,2.0,0.0,17.0,0.0,7.0,,,,,,,,,,,
486385,EVE,9,Everton FC,Beto,Everton,Everton,ehd2iemqmschhj2ec0vayztzz,Norberto Bercique,Forward,Gomes Betuncal,11,1998-01-31,6z3a27dxffwacyxof0imvcfvu,Striker,28.33,37.0,1565.0,9.0,8.91,0.09,43.0,17.0,20.93,0.21,9.0,8.91,0.09,43.0,17.0,20.93,0.21,1565.0,37.0,12.0,11.0,5.29,0.0,0.224,0.224,1.0,1.0,208.0,129.0,62.02,82.0,45.0,54.88,2.0,0.0,0.0,0.0,0.0,0.0,27.0,70.0,825.161,35.0,323.19,4.0,0.0,1.0,0.0,11.788,9.234,15.0,1.0,26.0,4.0,43.0,130.0,41.0,31.538,207.0,92.0,44.444,3.0,0.0,33.0,0.0,9.0,,,,,,,,,,,
486520,LEE,44,Leeds United FC,Ilia Gruev,Leeds United,Leeds,48gk2hpqtsl6p9sx9kjhaydq4,Ilia,Midfielder,Gruev,2,2000-05-06,dr0kn3srxtg7nuw99gjoim7e1,Defensive Midfielder,26.07,23.0,1322.0,0.0,0.47,-0.47,7.0,1.0,0.0,0.07,0.0,0.47,-0.47,7.0,1.0,0.0,0.07,1322.0,23.0,11.0,4.0,0.73,36.36,0.883,0.587,3.0,3.0,584.0,523.0,89.55,99.0,80.0,80.81,4.0,0.0,0.0,1.0,1.0,100.0,19.0,71.0,633.344,24.0,94.08,1.0,0.0,2.0,2.0,8.92,3.92,24.0,15.0,51.0,6.0,19.0,79.0,38.0,48.101,34.0,14.0,41.176,3.0,0.0,16.0,0.0,0.0,,,,,,,,,,,
486672,CHE,25,Chelsea FC,Moisés Caicedo,Chelsea,Chelsea,9q0arba2kbnywth8bkxlhgmdr,Moisés,Midfielder,Caicedo,8,2001-11-02,3uc9z96xvain84leorf4ls962,Defensive Midfielder,24.58,33.0,2802.0,3.0,1.44,1.56,27.0,7.0,11.11,0.05,3.0,1.44,1.56,27.0,7.0,11.11,0.05,2802.0,33.0,18.0,17.0,0.84,0.0,2.38,2.375,1.0,1.0,2053.0,1883.0,91.72,482.0,394.0,81.74,7.0,2.0,28.57,12.0,3.0,25.0,33.0,388.0,3680.426,179.0,1642.2,7.0,1.0,3.0,0.0,9.486,9.174,87.0,59.0,177.0,15.0,28.0,265.0,157.0,59.245,44.0,15.0,34.091,11.0,1.0,54.0,1.0,0.0,,,,,,,,,,,
487053,TOT,13,Tottenham Hotspur FC,Destiny Udogie,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Destiny,Defender,Udogie,6,2002-11-28,c33x61zuxixolkkalsigc3q0a,Full Back,23.51,20.0,1340.0,0.0,0.19,-0.19,4.0,1.0,0.0,0.05,0.0,0.19,-0.19,4.0,1.0,0.0,0.05,1340.0,20.0,12.0,11.0,1.94,0.0,0.753,0.742,1.0,1.0,585.0,500.0,85.47,174.0,145.0,83.33,27.0,5.0,18.52,0.0,0.0,0.0,20.0,172.0,2162.745,120.0,1412.985,1.0,0.0,4.0,0.0,12.574,11.775,31.0,7.0,70.0,5.0,25.0,111.0,58.0,52.252,21.0,8.0,38.095,4.0,0.0,17.0,0.0,3.0,,,,,,,,,,,
487676,SUN,32,Sunderland AFC,Trai Hume,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Trai,Defender,Hume,56,2002-03-18,31foqyshubo5nkh8kdmbjw8kq,Full Back,24.21,38.0,3037.0,2.0,2.15,-0.15,34.0,7.0,5.88,0.06,2.0,2.15,-0.15,34.0,7.0,5.88,0.06,3037.0,38.0,29.0,25.0,2.44,10.34,2.013,1.751,1.0,1.0,1048.0,790.0,75.38,349.0,222.0,63.61,52.0,7.0,13.46,3.0,0.0,0.0,36.0,160.0,1793.795,80.0,811.86,2.0,0.0,7.0,0.0,11.211,10.148,67.0,25.0,102.0,11.0,99.0,195.0,110.0,56.41,133.0,65.0,48.872,9.0,0.0,31.0,1.0,1.0,,,,,,,,,,,
487838,NEW,3,Newcastle United FC,Lewis Hall,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Lewis,Defender,Hall,4,2004-09-08,8i46yzejeiwdmz0tywmy42o2y,Full Back,21.73,30.0,2179.0,1.0,1.01,-0.01,25.0,6.0,4.0,0.04,1.0,1.01,-0.01,25.0,6.0,4.0,0.04,2179.0,30.0,25.0,17.0,1.39,28.0,2.754,1.93,1.0,0.0,1261.0,1075.0,85.25,411.0,324.0,78.83,61.0,11.0,18.03,3.0,2.0,66.67,30.0,336.0,3691.807,195.0,2028.285,5.0,0.0,3.0,0.0,10.988,10.401,54.0,28.0,134.0,14.0,77.0,233.0,132.0,56.652,58.0,26.0,44.828,4.0,0.0,17.0,0.0,0.0,,,,,,,,,,,
488024,CRY,10,Crystal Palace FC,Yéremy Pino,Crystal Palace,Crystal Palace,1c8m2ko0wxq1asfkuykurdr0y,Yéremy,Midfielder,Pino,31,2002-10-20,4eezya3lwcwur6c8s6rl0rzvu,Winger,23.61,34.0,2091.0,2.0,4.51,-2.51,45.0,11.0,4.44,0.1,2.0,4.51,-2.51,45.0,11.0,4.44,0.1,2091.0,34.0,48.0,37.0,4.9,18.75,6.105,4.602,2.0,1.0,831.0,620.0,74.61,367.0,231.0,62.94,31.0,4.0,12.9,19.0,9.0,47.37,34.0,207.0,2211.788,109.0,1122.765,6.0,0.0,13.0,0.0,10.685,10.301,36.0,9.0,101.0,1.0,21.0,196.0,78.0,39.796,61.0,22.0,36.066,4.0,0.0,30.0,0.0,10.0,,,,,,,,,,,
488213,WOL,14,Wolverhampton Wanderers FC,Tolu Arokodare,Wolverhampton Wanderers,Wolves,b9si1jn1lfxfund69e9ogcu2n,Tolu,Forward,Arokodare,39,2000-11-23,boehs62sf23wlas5wb4l5s2y,Striker,25.52,33.0,1407.0,3.0,5.46,-2.46,47.0,16.0,6.38,0.12,3.0,4.67,-1.67,46.0,15.0,6.52,0.1,1407.0,33.0,12.0,11.0,4.07,0.0,0.448,0.448,1.0,1.0,270.0,163.0,60.37,115.0,57.0,49.57,0.0,0.0,0.0,1.0,0.0,0.0,27.0,75.0,819.505,43.0,361.62,2.0,0.0,3.0,0.0,10.927,8.41,7.0,5.0,26.0,2.0,43.0,94.0,42.0,44.681,191.0,99.0,51.832,1.0,0.0,17.0,0.0,6.0,,,,,,,,,,,
489580,LIV,47,Liverpool FC,Calvin Ramsay,Liverpool,Liverpool,c8h9bw1l82s06h77xxrelzhur,Calvin,Defender,Ramsay,14,2003-07-31,489580,Full Back,22.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
489639,BHA,1,Brighton & Hove Albion FC,Bart Verbruggen,Brighton & Hove Albion,Brighton,e5p0ehyguld7egzhiedpdnc3w,Bart,Goalkeeper,Verbruggen,36,2002-08-18,3wwi5vf2l1qbz7e5zdjoy8yga,Goalkeeper,23.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,3420.0,3420.0,100.0,4.0,46.0,106.0,69.74,5.48,1.12,47.48
489706,CRY,55,Crystal Palace FC,Justin Devenny,Crystal Palace,Crystal Palace,1c8m2ko0wxq1asfkuykurdr0y,Justin,Midfielder,Devenny,31,2003-10-11,6784eycsmgf7ac6xujgccvq7e,Winger,22.64,21.0,788.0,1.0,2.62,-1.62,13.0,4.0,7.69,0.2,0.0,1.83,-1.83,12.0,3.0,0.0,0.15,788.0,21.0,7.0,7.0,2.86,0.0,0.385,0.382,0.0,0.0,253.0,185.0,73.12,95.0,60.0,63.16,15.0,0.0,0.0,2.0,0.0,0.0,15.0,90.0,1086.281,52.0,630.735,0.0,0.0,3.0,0.0,12.07,12.13,25.0,1.0,34.0,0.0,12.0,88.0,38.0,43.182,30.0,8.0,26.667,0.0,0.0,11.0,0.0,1.0,,,,,,,,,,,
489888,BOU,21,AFC Bournemouth,Amine Adli,AFC Bournemouth,Bournemouth,1pse9ta7a45pi2w2grjim70ge,Amine,Forward,Adli,91,2000-05-10,8mcf8c8ht32as6xxrf1gb51m2,0,26.06,31.0,1082.0,3.0,2.6,0.4,20.0,9.0,15.0,0.13,3.0,2.6,0.4,20.0,9.0,15.0,0.13,1082.0,31.0,16.0,14.0,3.45,6.25,1.62,1.57,1.0,1.0,413.0,319.0,77.24,183.0,129.0,70.49,25.0,2.0,8.0,3.0,0.0,0.0,28.0,115.0,1502.253,58.0,793.38,4.0,0.0,3.0,0.0,13.063,13.679,36.0,7.0,61.0,2.0,17.0,123.0,66.0,53.659,57.0,30.0,52.632,2.0,0.0,29.0,0.0,5.0,,,,,,,,,,,
490094,EVE,42,Everton FC,Tim Iroegbunam,Everton,Everton,ehd2iemqmschhj2ec0vayztzz,Tim,Midfielder,Iroegbunam,11,2003-06-30,axj86ms31y5wju5431l5j2lwq,Central Midfielder,22.92,29.0,1485.0,0.0,0.6,-0.6,12.0,1.0,0.0,0.05,0.0,0.6,-0.6,12.0,1.0,0.0,0.05,1485.0,29.0,8.0,6.0,1.22,0.0,0.706,0.706,2.0,1.0,490.0,399.0,81.43,147.0,108.0,73.47,3.0,0.0,0.0,1.0,0.0,0.0,27.0,153.0,1672.906,73.0,793.695,4.0,0.0,1.0,0.0,10.934,10.873,68.0,22.0,78.0,12.0,9.0,191.0,103.0,53.927,38.0,22.0,57.895,9.0,0.0,29.0,0.0,0.0,,,,,,,,,,,
490142,WHU,32,West Ham United FC,Freddie Potts,West Ham United,West Ham,4txjdaqveermfryvbfrr4taf7,Freddie,Midfielder,Potts,21,2003-09-12,7tq0nbv4r6h0xubf1yugetp4a,Defensive Midfielder,22.72,22.0,1167.0,0.0,0.21,-0.21,3.0,1.0,0.0,0.07,0.0,0.21,-0.21,3.0,1.0,0.0,0.07,1167.0,22.0,8.0,2.0,0.4,62.5,1.07,0.811,1.0,1.0,532.0,445.0,83.65,129.0,95.0,73.64,6.0,0.0,0.0,0.0,0.0,0.0,18.0,85.0,883.211,42.0,424.095,0.0,0.0,0.0,0.0,10.391,10.098,29.0,17.0,38.0,3.0,31.0,78.0,45.0,57.692,33.0,20.0,60.606,1.0,0.0,15.0,0.0,0.0,,,,,,,,,,,
490145,TOT,44,Tottenham Hotspur FC,Dane Scarlett,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Dane,Forward,Scarlett,6,2004-03-24,33h8s55zcj0j535g2dyz9tnqi,Striker,22.19,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,6.975,0.0,-6.09,0.0,0.0,0.0,0.0,6.975,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
490721,WOL,3,Wolverhampton Wanderers FC,Hugo Bueno,Wolverhampton Wanderers,Wolves,b9si1jn1lfxfund69e9ogcu2n,Hugo,Defender,Bueno,39,2002-09-18,f1lellpt59ka10kyngi7vsqy2,Full Back,23.7,35.0,2364.0,1.0,0.86,0.14,16.0,6.0,6.25,0.05,1.0,0.86,0.14,16.0,6.0,6.25,0.05,2364.0,35.0,38.0,26.0,3.22,26.32,3.514,2.504,2.0,1.0,848.0,683.0,80.54,239.0,179.0,74.9,113.0,41.0,36.28,0.0,0.0,0.0,35.0,351.0,4394.054,232.0,2815.68,3.0,0.0,8.0,1.0,12.519,12.137,67.0,38.0,115.0,4.0,67.0,251.0,122.0,48.606,42.0,19.0,45.238,3.0,0.0,18.0,1.0,3.0,,,,,,,,,,,
